Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
150788,iPhone,1,700,02/01/21 16:58,"930 Meadow St, New York City, NY 10001"
150788,Apple Airpods Headphones,1,150,02/01/21 16:58,"930 Meadow St, New York City, NY 10001"
150789,Apple Airpods Headphones,1,150,02/06/21 18:38,"329 River St, San Francisco, CA 94016"
150790,AAA Batteries (4-pack),1,2.99,02/02/21 07:26,"522 Center St, San Francisco, CA 94016"
150791,AA Batteries (4-pack),2,3.84,02/19/21 19:15,"48 6th St, Portland, OR 97035"
150792,AA Batteries (4-pack),1,3.84,02/10/21 19:12,"440 Lincoln St, San Francisco, CA 94016"
150793,AAA Batteries (4-pack),1,2.99,02/08/21 20:13,"198 Church St, New York City, NY 10001"
150794,Bose SoundSport Headphones,1,99.99,02/03/21 13:27,"561 10th St, Dallas, TX 75001"
150795,Apple Airpods Headphones,1,150,02/08/21 13:06,"341 Ridge St, Austin, TX 73301"
150796,LG Washing Machine,1,600.0,02/15/21 10:23,"138 Cedar St, New York City, NY 10001"
150797,34in Ultrawide Monitor,1,379.99,02/05/21 17:26,"121 12th St, Austin, TX 73301"
150798,ThinkPad Laptop,1,999.99,02/15/21 11:45,"671 Dogwood St, New York City, NY 10001"
150799,AAA Batteries (4-pack),1,2.99,02/15/21 13:11,"242 1st St, Dallas, TX 75001"
150800,34in Ultrawide Monitor,1,379.99,02/06/21 09:40,"545 Willow St, Dallas, TX 75001"
150801,Apple Airpods Headphones,1,150,02/05/21 20:17,"94 Adams St, Los Angeles, CA 90001"
150802,USB-C Charging Cable,1,11.95,02/01/21 23:33,"329 Park St, San Francisco, CA 94016"
150803,34in Ultrawide Monitor,1,379.99,02/28/21 13:10,"627 Park St, San Francisco, CA 94016"
150804,Lightning Charging Cable,1,14.95,02/24/21 12:15,"564 Chestnut St, San Francisco, CA 94016"
150805,Lightning Charging Cable,2,14.95,02/07/21 00:49,"672 Spruce St, San Francisco, CA 94016"
150806,AA Batteries (4-pack),1,3.84,02/05/21 11:04,"462 7th St, Austin, TX 73301"
150807,AAA Batteries (4-pack),2,2.99,02/05/21 17:46,"233 13th St, San Francisco, CA 94016"
150808,Macbook Pro Laptop,1,1700,02/17/21 00:00,"124 Cedar St, Portland, ME 04101"
150809,AA Batteries (4-pack),1,3.84,02/12/21 18:58,"840 Spruce St, San Francisco, CA 94016"
150810,Wired Headphones,1,11.99,02/19/21 22:14,"124 West St, San Francisco, CA 94016"
