Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
257338,AAA Batteries (4-pack),1,2.99,10/19/20 16:23,"934 Highland St, New York City, NY 10001"
257339,Macbook Pro Laptop,1,1700.0,10/07/20 13:38,"51 Center St, New York City, NY 10001"
257340,iPhone,1,700.0,10/31/20 20:28,"859 Jackson St, Portland, OR 97035"
257341,Bose SoundSport Headphones,1,99.99,10/04/20 01:57,"486 Johnson St, Boston, MA 02215"
257342,AAA Batteries (4-pack),1,2.99,10/14/20 08:26,"965 8th St, Dallas, TX 75001"
257343,Lightning Charging Cable,1,14.95,10/16/20 16:02,"450 Wilson St, San Francisco, CA 94016"
257344,AA Batteries (4-pack),1,3.84,10/27/20 01:15,"290 Center St, Atlanta, GA 30301"
257345,20in Monitor,1,109.99,10/09/20 21:23,"698 Cedar St, San Francisco, CA 94016"
257346,Apple Airpods Headphones,1,150.0,10/23/20 12:14,"574 Willow St, Atlanta, GA 30301"
257347,27in FHD Monitor,1,149.99,10/08/20 09:54,"275 8th St, San Francisco, CA 94016"
257348,USB-C Charging Cable,1,11.95,10/11/20 15:59,"721 2nd St, San Francisco, CA 94016"
257349,AAA Batteries (4-pack),1,2.99,10/16/20 19:02,"782 4th St, Portland, OR 97035"
257350,Wired Headphones,1,11.99,10/17/20 10:28,"239 Hill St, San Francisco, CA 94016"
257351,AAA Batteries (4-pack),1,2.99,10/30/20 05:59,"923 Cherry St, New York City, NY 10001"
257352,iPhone,1,700.0,10/14/20 21:33,"26 Jefferson St, Seattle, WA 98101"
257352,Lightning Charging Cable,1,14.95,10/14/20 21:33,"26 Jefferson St, Seattle, WA 98101"
257353,USB-C Charging Cable,1,11.95,10/09/20 12:55,"904 6th St, Boston, MA 02215"
257354,USB-C Charging Cable,1,11.95,10/22/20 11:46,"158 Johnson St, New York City, NY 10001"
257355,AA Batteries (4-pack),1,3.84,10/21/20 17:26,"96 Spruce St, Los Angeles, CA 90001"
257356,AA Batteries (4-pack),1,3.84,10/11/20 01:09,"677 Main St, Atlanta, GA 30301"
257357,Apple Airpods Headphones,1,150.0,10/04/20 16:54,"113 12th St, Austin, TX 73301"
257358,AAA Batteries (4-pack),1,2.99,10/12/20 19:59,"912 Chestnut St, Los Angeles, CA 90001"
257359,27in FHD Monitor,1,149.99,10/28/20 00:02,"849 West St, Los Angeles, CA 90001"
257360,AA Batteries (4-pack),2,3.84,10/25/20 13:20,"269 Highland St, Dallas, TX 75001"
257361,AAA Batteries (4-pack),1,2.99,10/12/20 19:24,"567 Lincoln St, Atlanta, GA 30301"
257362,Bose SoundSport Headphones,1,99.99,10/24/20 12:03,"138 Washington St, San Francisco, CA 94016"
257363,Lightning Charging Cable,1,14.95,10/01/20 20:49,"151 Lakeview St, Boston, MA 02215"
257364,iPhone,1,700.0,10/19/20 20:31,"550 Maple St, Portland, OR 97035"
257365,Bose SoundSport Headphones,1,99.99,10/15/20 22:07,"772 11th St, Atlanta, GA 30301"
257366,AA Batteries (4-pack),1,3.84,10/05/20 16:17,"577 Pine St, San Francisco, CA 94016"
257367,27in 4K Gaming Monitor,1,389.99,10/16/20 13:58,"314 2nd St, Boston, MA 02215"
257368,USB-C Charging Cable,1,11.95,10/02/20 15:12,"947 Lake St, New York City, NY 10001"
257369,34in Ultrawide Monitor,1,379.99,10/30/20 00:12,"39 River St, Dallas, TX 75001"
257370,Lightning Charging Cable,1,14.95,10/16/20 21:14,"632 River St, Boston, MA 02215"
257371,Wired Headphones,1,11.99,10/05/20 18:11,"790 Sunset St, New York City, NY 10001"
257372,27in 4K Gaming Monitor,1,389.99,10/19/20 12:21,"643 Adams St, New York City, NY 10001"
257373,Lightning Charging Cable,1,14.95,10/22/20 09:20,"656 Lake St, San Francisco, CA 94016"
257374,Vareebadd Phone,1,400.0,10/13/20 15:21,"638 Lake St, Los Angeles, CA 90001"
257375,Wired Headphones,1,11.99,10/26/20 20:45,"830 Dogwood St, Austin, TX 73301"
257376,Lightning Charging Cable,1,14.95,10/26/20 09:25,"167 9th St, Dallas, TX 75001"
257377,Flatscreen TV,1,300.0,10/25/20 05:58,"402 Lincoln St, New York City, NY 10001"
257378,Wired Headphones,1,11.99,10/14/20 14:30,"908 Lakeview St, San Francisco, CA 94016"
257379,27in FHD Monitor,1,149.99,10/26/20 10:31,"877 5th St, San Francisco, CA 94016"
257380,AA Batteries (4-pack),1,3.84,10/17/20 16:04,"416 11th St, San Francisco, CA 94016"
257381,Wired Headphones,1,11.99,10/14/20 17:08,"33 North St, Dallas, TX 75001"
257381,Wired Headphones,1,11.99,10/14/20 17:08,"33 North St, Dallas, TX 75001"
257382,USB-C Charging Cable,1,11.95,10/01/20 12:05,"878 Church St, San Francisco, CA 94016"
257383,Flatscreen TV,1,300.0,10/25/20 09:57,"173 Madison St, Los Angeles, CA 90001"
257384,AA Batteries (4-pack),1,3.84,10/13/20 10:55,"614 Hill St, Portland, OR 97035"
257385,Apple Airpods Headphones,1,150.0,10/15/20 14:58,"60 1st St, San Francisco, CA 94016"
257386,USB-C Charging Cable,1,11.95,10/08/20 10:48,"638 4th St, Atlanta, GA 30301"
257387,34in Ultrawide Monitor,1,379.99,10/30/20 05:10,"833 Hill St, San Francisco, CA 94016"
257388,iPhone,1,700.0,10/08/20 09:22,"255 Highland St, Dallas, TX 75001"
257389,USB-C Charging Cable,1,11.95,10/09/20 10:35,"935 12th St, Seattle, WA 98101"
257390,USB-C Charging Cable,1,11.95,10/02/20 13:32,"983 Sunset St, Atlanta, GA 30301"
257391,AA Batteries (4-pack),1,3.84,10/06/20 20:42,"779 Lincoln St, San Francisco, CA 94016"
257392,AAA Batteries (4-pack),3,2.99,10/18/20 10:56,"85 11th St, Dallas, TX 75001"
257393,Lightning Charging Cable,1,14.95,10/09/20 17:31,"317 Washington St, Boston, MA 02215"
257394,Google Phone,1,600.0,10/23/20 20:20,"360 12th St, New York City, NY 10001"
257395,Lightning Charging Cable,1,14.95,10/27/20 15:48,"842 12th St, Boston, MA 02215"
257396,Wired Headphones,1,11.99,10/21/20 18:42,"931 Hickory St, Seattle, WA 98101"
257397,Bose SoundSport Headphones,1,99.99,10/07/20 21:41,"291 2nd St, Los Angeles, CA 90001"
257398,34in Ultrawide Monitor,1,379.99,10/04/20 21:25,"642 Park St, Los Angeles, CA 90001"
257399,27in FHD Monitor,1,149.99,10/12/20 22:51,"597 1st St, San Francisco, CA 94016"
257400,27in FHD Monitor,1,149.99,10/28/20 09:55,"253 Park St, Seattle, WA 98101"
257401,ThinkPad Laptop,1,999.99,10/15/20 18:11,"863 Lake St, San Francisco, CA 94016"
257402,Apple Airpods Headphones,1,150.0,10/03/20 12:58,"782 Cedar St, San Francisco, CA 94016"
257403,iPhone,1,700.0,10/12/20 22:37,"640 Forest St, Portland, OR 97035"
257404,Bose SoundSport Headphones,1,99.99,10/15/20 15:01,"936 Ridge St, Dallas, TX 75001"
257405,USB-C Charging Cable,1,11.95,10/17/20 09:42,"348 Forest St, Seattle, WA 98101"
257406,27in FHD Monitor,1,149.99,10/03/20 08:27,"980 6th St, Portland, OR 97035"
257407,AAA Batteries (4-pack),1,2.99,10/31/20 14:38,"856 1st St, Atlanta, GA 30301"
257407,Apple Airpods Headphones,1,150.0,10/31/20 14:38,"856 1st St, Atlanta, GA 30301"
257408,27in FHD Monitor,1,149.99,10/21/20 18:08,"710 Sunset St, Dallas, TX 75001"
257409,Lightning Charging Cable,1,14.95,10/30/20 21:54,"281 1st St, San Francisco, CA 94016"
257410,Wired Headphones,1,11.99,10/20/20 18:13,"993 Jackson St, Portland, ME 04101"
257411,Bose SoundSport Headphones,1,99.99,10/06/20 13:56,"64 South St, New York City, NY 10001"
257412,USB-C Charging Cable,1,11.95,10/05/20 10:16,"46 Main St, San Francisco, CA 94016"
257413,AAA Batteries (4-pack),1,2.99,10/19/20 18:59,"370 Washington St, Los Angeles, CA 90001"
257414,USB-C Charging Cable,1,11.95,10/30/20 19:17,"480 North St, San Francisco, CA 94016"
257415,USB-C Charging Cable,1,11.95,10/14/20 12:05,"62 6th St, Portland, OR 97035"
257416,Wired Headphones,1,11.99,10/06/20 11:45,"914 9th St, Boston, MA 02215"
257417,Wired Headphones,1,11.99,10/03/20 17:46,"49 Spruce St, San Francisco, CA 94016"
257418,AA Batteries (4-pack),1,3.84,10/10/20 20:43,"165 Pine St, Los Angeles, CA 90001"
257419,iPhone,1,700.0,10/20/20 18:07,"23 Maple St, Los Angeles, CA 90001"
257419,Apple Airpods Headphones,1,150.0,10/20/20 18:07,"23 Maple St, Los Angeles, CA 90001"
257420,34in Ultrawide Monitor,1,379.99,10/08/20 08:57,"145 Sunset St, San Francisco, CA 94016"
257421,USB-C Charging Cable,1,11.95,10/27/20 19:24,"987 Pine St, Los Angeles, CA 90001"
257422,AAA Batteries (4-pack),1,2.99,10/16/20 18:16,"398 South St, Dallas, TX 75001"
257423,Wired Headphones,2,11.99,10/16/20 14:42,"916 14th St, San Francisco, CA 94016"
257424,34in Ultrawide Monitor,1,379.99,10/27/20 19:29,"622 10th St, New York City, NY 10001"
257425,AA Batteries (4-pack),1,3.84,10/28/20 20:50,"156 Highland St, Dallas, TX 75001"
257426,34in Ultrawide Monitor,1,379.99,10/31/20 20:23,"228 Washington St, Dallas, TX 75001"
257427,AAA Batteries (4-pack),2,2.99,10/16/20 10:50,"854 West St, New York City, NY 10001"
257428,20in Monitor,1,109.99,10/01/20 21:22,"78 Park St, Boston, MA 02215"
257428,Apple Airpods Headphones,1,150.0,10/01/20 21:22,"78 Park St, Boston, MA 02215"
257429,AA Batteries (4-pack),2,3.84,10/19/20 21:09,"655 2nd St, Seattle, WA 98101"
257430,iPhone,1,700.0,10/26/20 15:23,"317 Jackson St, San Francisco, CA 94016"
257431,USB-C Charging Cable,1,11.95,10/30/20 16:05,"381 Lincoln St, Atlanta, GA 30301"
257432,Google Phone,1,600.0,10/17/20 16:59,"593 North St, Los Angeles, CA 90001"
257432,USB-C Charging Cable,1,11.95,10/17/20 16:59,"593 North St, Los Angeles, CA 90001"
257433,Macbook Pro Laptop,1,1700.0,10/08/20 02:22,"246 Center St, Los Angeles, CA 90001"
257434,Google Phone,1,600.0,10/14/20 14:04,"367 West St, Atlanta, GA 30301"
257434,USB-C Charging Cable,1,11.95,10/14/20 14:04,"367 West St, Atlanta, GA 30301"
257434,Wired Headphones,1,11.99,10/14/20 14:04,"367 West St, Atlanta, GA 30301"
257435,AA Batteries (4-pack),1,3.84,10/08/20 14:22,"766 Highland St, Atlanta, GA 30301"
257436,Wired Headphones,1,11.99,10/10/20 11:52,"301 1st St, San Francisco, CA 94016"
257437,Wired Headphones,1,11.99,10/29/20 14:27,"42 Forest St, San Francisco, CA 94016"
257438,AA Batteries (4-pack),1,3.84,10/18/20 10:07,"358 8th St, Atlanta, GA 30301"
257439,Bose SoundSport Headphones,1,99.99,10/10/20 12:19,"71 Lakeview St, Portland, OR 97035"
257440,Wired Headphones,1,11.99,10/04/20 16:08,"301 Jefferson St, San Francisco, CA 94016"
257441,USB-C Charging Cable,1,11.95,10/09/20 11:01,"63 West St, Seattle, WA 98101"
257442,Flatscreen TV,1,300.0,10/12/20 17:38,"935 Sunset St, San Francisco, CA 94016"
257443,27in FHD Monitor,1,149.99,10/06/20 19:42,"623 Chestnut St, Los Angeles, CA 90001"
257444,AAA Batteries (4-pack),1,2.99,10/03/20 10:38,"839 Johnson St, Los Angeles, CA 90001"
257445,AA Batteries (4-pack),1,3.84,10/02/20 17:04,"175 Willow St, Los Angeles, CA 90001"
257446,27in FHD Monitor,1,149.99,10/26/20 09:26,"238 North St, Boston, MA 02215"
257447,Apple Airpods Headphones,1,150.0,10/13/20 20:13,"124 Center St, Atlanta, GA 30301"
257448,Apple Airpods Headphones,1,150.0,10/22/20 08:02,"38 Hill St, New York City, NY 10001"
257449,Lightning Charging Cable,1,14.95,10/02/20 20:14,"23 Wilson St, San Francisco, CA 94016"
257450,USB-C Charging Cable,2,11.95,10/18/20 09:20,"493 11th St, Portland, OR 97035"
257451,27in FHD Monitor,1,149.99,10/10/20 19:40,"584 Spruce St, Boston, MA 02215"
257452,Bose SoundSport Headphones,2,99.99,10/16/20 20:21,"592 Jefferson St, New York City, NY 10001"
257453,AA Batteries (4-pack),1,3.84,10/19/20 21:52,"771 River St, Atlanta, GA 30301"
257454,Lightning Charging Cable,1,14.95,10/19/20 15:20,"408 Wilson St, Los Angeles, CA 90001"
257455,AA Batteries (4-pack),2,3.84,10/23/20 16:17,"125 Spruce St, Los Angeles, CA 90001"
257456,27in 4K Gaming Monitor,1,389.99,10/06/20 17:15,"240 Lincoln St, San Francisco, CA 94016"
257457,AA Batteries (4-pack),1,3.84,10/04/20 13:52,"388 Jefferson St, Los Angeles, CA 90001"
257458,34in Ultrawide Monitor,1,379.99,10/11/20 20:56,"792 Forest St, Dallas, TX 75001"
257459,Lightning Charging Cable,1,14.95,10/11/20 07:35,"163 Johnson St, New York City, NY 10001"
257460,Apple Airpods Headphones,1,150.0,10/04/20 13:33,"793 Center St, Seattle, WA 98101"
257461,27in 4K Gaming Monitor,1,389.99,10/05/20 10:18,"278 Walnut St, New York City, NY 10001"
257462,USB-C Charging Cable,2,11.95,10/28/20 04:35,"179 Spruce St, Boston, MA 02215"
257463,Wired Headphones,1,11.99,10/07/20 11:08,"537 Lake St, Boston, MA 02215"
257464,iPhone,1,700.0,10/28/20 09:46,"858 Cedar St, San Francisco, CA 94016"
257465,Macbook Pro Laptop,1,1700.0,10/18/20 22:42,"373 Church St, San Francisco, CA 94016"
257466,USB-C Charging Cable,1,11.95,10/14/20 14:17,"217 Willow St, San Francisco, CA 94016"
257467,Lightning Charging Cable,1,14.95,10/09/20 22:02,"618 6th St, Dallas, TX 75001"
257467,AAA Batteries (4-pack),2,2.99,10/09/20 22:02,"618 6th St, Dallas, TX 75001"
257468,Macbook Pro Laptop,1,1700.0,10/13/20 19:09,"56 Walnut St, Seattle, WA 98101"
257469,AAA Batteries (4-pack),1,2.99,10/28/20 14:00,"158 Cedar St, Portland, ME 04101"
257470,AAA Batteries (4-pack),1,2.99,10/19/20 07:58,"739 Chestnut St, Los Angeles, CA 90001"
257471,Lightning Charging Cable,1,14.95,10/10/20 11:30,"216 Center St, Austin, TX 73301"
257472,Apple Airpods Headphones,1,150.0,10/10/20 23:23,"72 Dogwood St, Portland, OR 97035"
257473,AAA Batteries (4-pack),1,2.99,10/21/20 00:07,"769 Spruce St, New York City, NY 10001"
257474,Lightning Charging Cable,2,14.95,10/26/20 18:16,"985 Johnson St, Los Angeles, CA 90001"
257475,Wired Headphones,1,11.99,10/15/20 14:46,"848 Dogwood St, New York City, NY 10001"
257476,27in 4K Gaming Monitor,1,389.99,10/12/20 20:55,"624 11th St, Portland, OR 97035"
257477,Apple Airpods Headphones,1,150.0,10/20/20 15:55,"202 5th St, San Francisco, CA 94016"
257478,Lightning Charging Cable,2,14.95,10/16/20 22:31,"911 Center St, New York City, NY 10001"
257479,AA Batteries (4-pack),1,3.84,10/16/20 09:42,"528 Madison St, Boston, MA 02215"
257480,LG Dryer,1,600.0,10/30/20 11:03,"388 13th St, New York City, NY 10001"
257481,Apple Airpods Headphones,1,150.0,10/25/20 19:07,"688 14th St, San Francisco, CA 94016"
257481,Flatscreen TV,1,300.0,10/25/20 19:07,"688 14th St, San Francisco, CA 94016"
257482,20in Monitor,1,109.99,10/07/20 20:17,"730 2nd St, San Francisco, CA 94016"
257483,iPhone,1,700.0,10/22/20 21:05,"637 7th St, San Francisco, CA 94016"
257483,Lightning Charging Cable,2,14.95,10/22/20 21:05,"637 7th St, San Francisco, CA 94016"
257483,Wired Headphones,1,11.99,10/22/20 21:05,"637 7th St, San Francisco, CA 94016"
257484,27in 4K Gaming Monitor,1,389.99,10/08/20 13:35,"410 Jackson St, Los Angeles, CA 90001"
257485,USB-C Charging Cable,1,11.95,10/11/20 11:18,"665 Church St, San Francisco, CA 94016"
257486,AA Batteries (4-pack),1,3.84,10/30/20 10:02,"357 Hill St, New York City, NY 10001"
257487,AAA Batteries (4-pack),1,2.99,10/06/20 23:53,"856 11th St, San Francisco, CA 94016"
257488,34in Ultrawide Monitor,1,379.99,10/30/20 20:19,"648 Lincoln St, Boston, MA 02215"
257489,27in FHD Monitor,1,149.99,10/19/20 10:51,"3 Dogwood St, Atlanta, GA 30301"
257490,Lightning Charging Cable,1,14.95,10/09/20 09:45,"400 Wilson St, Los Angeles, CA 90001"
257491,27in FHD Monitor,1,149.99,10/04/20 13:48,"230 9th St, Boston, MA 02215"
257492,AAA Batteries (4-pack),2,2.99,10/26/20 12:47,"437 West St, Los Angeles, CA 90001"
257493,Macbook Pro Laptop,1,1700.0,10/10/20 07:16,"898 14th St, Boston, MA 02215"
257494,Wired Headphones,1,11.99,10/01/20 13:52,"445 Hill St, New York City, NY 10001"
257495,Apple Airpods Headphones,1,150.0,10/07/20 09:58,"159 10th St, Boston, MA 02215"
257496,AA Batteries (4-pack),1,3.84,10/29/20 14:51,"754 Hickory St, Seattle, WA 98101"
257497,Lightning Charging Cable,1,14.95,10/09/20 17:30,"369 Hill St, New York City, NY 10001"
257498,34in Ultrawide Monitor,1,379.99,10/09/20 12:53,"120 South St, Atlanta, GA 30301"
257499,Apple Airpods Headphones,2,150.0,10/24/20 10:01,"809 2nd St, Seattle, WA 98101"
257500,Lightning Charging Cable,1,14.95,10/06/20 17:50,"848 Lakeview St, Dallas, TX 75001"
257501,USB-C Charging Cable,1,11.95,10/29/20 08:17,"53 Highland St, Atlanta, GA 30301"
257502,USB-C Charging Cable,1,11.95,10/27/20 10:30,"684 Willow St, New York City, NY 10001"
257503,AAA Batteries (4-pack),1,2.99,10/18/20 21:05,"706 South St, Boston, MA 02215"
257504,Wired Headphones,1,11.99,10/18/20 14:28,"530 Willow St, Atlanta, GA 30301"
257505,iPhone,1,700.0,10/26/20 13:43,"202 Ridge St, Dallas, TX 75001"
257506,iPhone,1,700.0,10/12/20 19:38,"784 Wilson St, Austin, TX 73301"
257507,Lightning Charging Cable,1,14.95,10/03/20 12:48,"464 Hickory St, Portland, OR 97035"
257508,Apple Airpods Headphones,1,150.0,10/27/20 18:14,"736 7th St, Los Angeles, CA 90001"
257509,27in 4K Gaming Monitor,1,389.99,10/02/20 19:24,"322 Wilson St, New York City, NY 10001"
257510,Lightning Charging Cable,1,14.95,10/28/20 12:24,"195 Lincoln St, Boston, MA 02215"
257511,AAA Batteries (4-pack),5,2.99,10/09/20 17:12,"933 14th St, Atlanta, GA 30301"
257512,USB-C Charging Cable,1,11.95,10/25/20 10:01,"688 South St, Los Angeles, CA 90001"
257513,AA Batteries (4-pack),2,3.84,10/24/20 15:00,"663 Lakeview St, New York City, NY 10001"
257514,AAA Batteries (4-pack),1,2.99,10/26/20 17:55,"53 Forest St, Boston, MA 02215"
257515,Bose SoundSport Headphones,1,99.99,10/21/20 09:48,"289 Chestnut St, San Francisco, CA 94016"
257516,AAA Batteries (4-pack),1,2.99,10/20/20 22:26,"369 8th St, San Francisco, CA 94016"
257517,34in Ultrawide Monitor,1,379.99,10/26/20 19:39,"487 Walnut St, Los Angeles, CA 90001"
257518,Apple Airpods Headphones,1,150.0,10/18/20 22:39,"760 Lincoln St, Seattle, WA 98101"
257519,Bose SoundSport Headphones,1,99.99,10/05/20 21:18,"688 1st St, Los Angeles, CA 90001"
257520,Lightning Charging Cable,1,14.95,10/27/20 21:57,"80 Washington St, Los Angeles, CA 90001"
257521,ThinkPad Laptop,1,999.99,10/04/20 19:29,"546 Adams St, San Francisco, CA 94016"
257522,Macbook Pro Laptop,1,1700.0,10/08/20 18:35,"867 1st St, Seattle, WA 98101"
257523,Wired Headphones,1,11.99,10/19/20 23:09,"644 Jackson St, Los Angeles, CA 90001"
257524,AA Batteries (4-pack),1,3.84,10/08/20 21:54,"784 1st St, Los Angeles, CA 90001"
257525,27in FHD Monitor,1,149.99,10/29/20 17:37,"47 7th St, New York City, NY 10001"
257526,USB-C Charging Cable,1,11.95,10/03/20 19:45,"295 11th St, Los Angeles, CA 90001"
257527,Apple Airpods Headphones,1,150.0,10/27/20 12:16,"117 5th St, Seattle, WA 98101"
257528,Flatscreen TV,1,300.0,10/21/20 20:03,"251 West St, Atlanta, GA 30301"
257529,iPhone,1,700.0,10/08/20 13:59,"32 Lakeview St, San Francisco, CA 94016"
257530,Lightning Charging Cable,1,14.95,10/11/20 17:19,"587 7th St, Seattle, WA 98101"
257531,USB-C Charging Cable,1,11.95,10/14/20 15:08,"764 South St, Los Angeles, CA 90001"
257532,27in FHD Monitor,1,149.99,10/22/20 07:55,"687 Meadow St, San Francisco, CA 94016"
257533,Lightning Charging Cable,1,14.95,10/08/20 09:28,"675 11th St, New York City, NY 10001"
257534,Lightning Charging Cable,1,14.95,10/28/20 12:07,"878 Wilson St, Austin, TX 73301"
257535,iPhone,1,700.0,10/29/20 21:46,"819 Madison St, Atlanta, GA 30301"
257536,Macbook Pro Laptop,1,1700.0,10/16/20 12:25,"870 Maple St, New York City, NY 10001"
257537,AAA Batteries (4-pack),1,2.99,10/19/20 11:41,"854 Lakeview St, New York City, NY 10001"
257538,AAA Batteries (4-pack),1,2.99,10/17/20 22:48,"155 8th St, San Francisco, CA 94016"
257539,34in Ultrawide Monitor,1,379.99,10/26/20 21:04,"418 Maple St, Austin, TX 73301"
257540,Lightning Charging Cable,2,14.95,10/13/20 16:07,"553 10th St, Portland, OR 97035"
257541,USB-C Charging Cable,1,11.95,10/11/20 13:26,"355 Highland St, New York City, NY 10001"
257542,27in FHD Monitor,1,149.99,10/22/20 20:32,"153 West St, Austin, TX 73301"
257543,Wired Headphones,1,11.99,10/13/20 15:10,"753 Cedar St, San Francisco, CA 94016"
257544,Lightning Charging Cable,1,14.95,10/04/20 20:32,"607 Spruce St, Atlanta, GA 30301"
257545,AAA Batteries (4-pack),1,2.99,10/06/20 10:22,"274 Meadow St, Austin, TX 73301"
257546,Google Phone,1,600.0,10/08/20 16:17,"968 6th St, San Francisco, CA 94016"
257547,AA Batteries (4-pack),1,3.84,10/25/20 18:40,"685 West St, New York City, NY 10001"
257548,AAA Batteries (4-pack),1,2.99,10/26/20 09:39,"771 Dogwood St, Los Angeles, CA 90001"
257549,AAA Batteries (4-pack),1,2.99,10/13/20 11:36,"583 Highland St, Portland, ME 04101"
257550,AAA Batteries (4-pack),1,2.99,10/07/20 22:18,"851 7th St, San Francisco, CA 94016"
257551,AA Batteries (4-pack),1,3.84,10/18/20 15:51,"422 Cherry St, Dallas, TX 75001"
257552,20in Monitor,1,109.99,10/03/20 09:46,"859 1st St, Boston, MA 02215"
257553,USB-C Charging Cable,1,11.95,10/29/20 10:05,"657 Highland St, San Francisco, CA 94016"
257554,AA Batteries (4-pack),1,3.84,10/24/20 22:24,"556 5th St, San Francisco, CA 94016"
257555,27in 4K Gaming Monitor,1,389.99,10/27/20 14:50,"996 12th St, Los Angeles, CA 90001"
257556,20in Monitor,1,109.99,10/01/20 10:03,"34 Maple St, New York City, NY 10001"
257557,AAA Batteries (4-pack),2,2.99,10/01/20 20:31,"515 Ridge St, Austin, TX 73301"
257558,27in 4K Gaming Monitor,1,389.99,10/30/20 08:08,"415 Willow St, New York City, NY 10001"
257559,27in FHD Monitor,1,149.99,10/01/20 16:51,"906 9th St, San Francisco, CA 94016"
257560,AA Batteries (4-pack),1,3.84,10/18/20 23:35,"590 Lake St, New York City, NY 10001"
257561,34in Ultrawide Monitor,1,379.99,10/14/20 18:10,"319 Washington St, Austin, TX 73301"
257562,27in 4K Gaming Monitor,1,389.99,10/22/20 10:43,"2 Chestnut St, Atlanta, GA 30301"
257563,AA Batteries (4-pack),3,3.84,10/13/20 10:08,"152 14th St, San Francisco, CA 94016"
257564,ThinkPad Laptop,1,999.99,10/11/20 10:56,"46 Adams St, Boston, MA 02215"
257565,AAA Batteries (4-pack),2,2.99,10/07/20 18:06,"942 Highland St, Portland, OR 97035"
257565,Apple Airpods Headphones,1,150.0,10/07/20 18:06,"942 Highland St, Portland, OR 97035"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
257566,Lightning Charging Cable,1,14.95,10/23/20 19:33,"186 Church St, San Francisco, CA 94016"
257567,Wired Headphones,1,11.99,10/18/20 09:31,"103 Park St, Los Angeles, CA 90001"
257568,Bose SoundSport Headphones,1,99.99,10/22/20 08:38,"863 Chestnut St, San Francisco, CA 94016"
257569,AA Batteries (4-pack),1,3.84,10/12/20 07:35,"564 Madison St, San Francisco, CA 94016"
257570,Apple Airpods Headphones,1,150,10/02/20 17:03,"258 Church St, Seattle, WA 98101"
257571,USB-C Charging Cable,1,11.95,10/23/20 16:22,"920 Chestnut St, New York City, NY 10001"
257572,USB-C Charging Cable,1,11.95,10/16/20 12:32,"687 Jefferson St, Austin, TX 73301"
257573,27in 4K Gaming Monitor,1,389.99,10/03/20 10:58,"323 12th St, Seattle, WA 98101"
257574,ThinkPad Laptop,1,999.99,10/21/20 20:13,"392 Highland St, San Francisco, CA 94016"
257575,Wired Headphones,1,11.99,10/29/20 16:22,"164 Willow St, San Francisco, CA 94016"
257576,AAA Batteries (4-pack),1,2.99,10/23/20 12:30,"445 Willow St, Los Angeles, CA 90001"
257577,Flatscreen TV,1,300,10/13/20 19:44,"918 1st St, Atlanta, GA 30301"
257578,27in 4K Gaming Monitor,1,389.99,10/12/20 11:33,"327 Elm St, Los Angeles, CA 90001"
257579,AA Batteries (4-pack),2,3.84,10/21/20 17:00,"752 River St, Los Angeles, CA 90001"
257580,Lightning Charging Cable,1,14.95,10/16/20 17:31,"619 10th St, San Francisco, CA 94016"
,,,,,
257581,USB-C Charging Cable,1,11.95,10/03/20 16:59,"341 Highland St, New York City, NY 10001"
257582,Google Phone,1,600,10/12/20 12:42,"506 Willow St, Seattle, WA 98101"
257583,ThinkPad Laptop,1,999.99,10/13/20 11:55,"251 Hickory St, Portland, OR 97035"
257584,AAA Batteries (4-pack),2,2.99,10/02/20 13:00,"716 Cedar St, Boston, MA 02215"
257585,USB-C Charging Cable,1,11.95,10/04/20 19:08,"66 Elm St, Seattle, WA 98101"
257586,AAA Batteries (4-pack),1,2.99,10/11/20 19:12,"270 North St, San Francisco, CA 94016"
257587,AA Batteries (4-pack),1,3.84,10/25/20 12:47,"197 Hickory St, Los Angeles, CA 90001"
257588,AA Batteries (4-pack),3,3.84,10/04/20 19:31,"359 2nd St, Atlanta, GA 30301"
257589,AA Batteries (4-pack),2,3.84,10/09/20 11:47,"824 Center St, New York City, NY 10001"
257590,Wired Headphones,1,11.99,10/30/20 10:26,"185 Cedar St, New York City, NY 10001"
