Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
197625,Apple Airpods Headphones,1,150,06/19/21 06:58,"357 Jefferson St, San Francisco, CA 94016"
197626,Wired Headphones,1,11.99,06/02/21 22:40,"978 5th St, New York City, NY 10001"
197627,20in Monitor,1,109.99,06/15/21 15:42,"881 4th St, Atlanta, GA 30301"
197628,USB-C Charging Cable,1,11.95,06/19/21 15:05,"491 Johnson St, San Francisco, CA 94016"
197629,Lightning Charging Cable,1,14.95,06/28/21 21:57,"633 1st St, San Francisco, CA 94016"
197630,Bose SoundSport Headphones,1,99.99,06/22/21 10:57,"432 Dogwood St, New York City, NY 10001"
197631,AAA Batteries (4-pack),2,2.99,06/22/21 14:09,"828 Maple St, Los Angeles, CA 90001"
197632,Apple Airpods Headphones,1,150,06/14/21 17:15,"194 1st St, Dallas, TX 75001"
197633,20in Monitor,1,109.99,06/09/21 08:12,"321 Pine St, Dallas, TX 75001"
197634,Apple Airpods Headphones,1,150,06/05/21 08:49,"789 Spruce St, Seattle, WA 98101"
197635,20in Monitor,1,109.99,06/15/21 10:56,"763 Main St, Atlanta, GA 30301"
197636,USB-C Charging Cable,1,11.95,06/22/21 18:38,"750 Adams St, San Francisco, CA 94016"
197637,AA Batteries (4-pack),1,3.84,06/25/21 14:46,"358 12th St, Austin, TX 73301"
197638,Apple Airpods Headphones,1,150,06/04/21 19:10,"326 1st St, Los Angeles, CA 90001"
197639,Wired Headphones,1,11.99,07/01/21 00:25,"690 Sunset St, San Francisco, CA 94016"
197640,USB-C Charging Cable,1,11.95,06/17/21 01:17,"704 Hickory St, Austin, TX 73301"
197641,AAA Batteries (4-pack),5,2.99,06/27/21 16:40,"754 Meadow St, San Francisco, CA 94016"
197642,USB-C Charging Cable,1,11.95,06/04/21 12:50,"28 Cedar St, Los Angeles, CA 90001"
197643,Lightning Charging Cable,1,14.95,06/01/21 08:17,"659 Washington St, Dallas, TX 75001"
197644,AAA Batteries (4-pack),1,2.99,06/22/21 21:32,"514 Lakeview St, Los Angeles, CA 90001"
197645,AAA Batteries (4-pack),1,2.99,06/12/21 21:03,"88 Elm St, New York City, NY 10001"
197646,Flatscreen TV,1,300,06/02/21 14:25,"193 Johnson St, New York City, NY 10001"
197647,Wired Headphones,1,11.99,06/23/21 22:12,"861 10th St, Los Angeles, CA 90001"
197648,20in Monitor,1,109.99,06/07/21 21:52,"881 Jackson St, Los Angeles, CA 90001"
197649,Wired Headphones,1,11.99,06/17/21 08:14,"435 11th St, Boston, MA 02215"
197650,Apple Airpods Headphones,1,150,06/03/21 09:16,"45 West St, San Francisco, CA 94016"
197651,USB-C Charging Cable,1,11.95,06/14/21 10:39,"382 Cedar St, New York City, NY 10001"
197652,USB-C Charging Cable,1,11.95,06/09/21 22:20,"727 Jefferson St, Boston, MA 02215"
197653,AAA Batteries (4-pack),1,2.99,06/03/21 11:59,"492 Johnson St, New York City, NY 10001"
197654,AA Batteries (4-pack),1,3.84,06/20/21 21:11,"251 Adams St, San Francisco, CA 94016"
197655,Lightning Charging Cable,1,14.95,06/16/21 12:05,"663 7th St, New York City, NY 10001"
197656,AAA Batteries (4-pack),1,2.99,07/01/21 01:42,"172 Main St, San Francisco, CA 94016"
197657,AAA Batteries (4-pack),2,2.99,06/03/21 20:14,"759 5th St, Atlanta, GA 30301"
197658,Lightning Charging Cable,1,14.95,06/10/21 11:07,"382 Ridge St, San Francisco, CA 94016"
197659,USB-C Charging Cable,1,11.95,06/25/21 16:25,"650 Highland St, San Francisco, CA 94016"
197660,Vareebadd Phone,1,400,06/26/21 19:55,"46 5th St, San Francisco, CA 94016"
197660,Wired Headphones,1,11.99,06/26/21 19:55,"46 5th St, San Francisco, CA 94016"
197661,Lightning Charging Cable,1,14.95,06/16/21 10:31,"734 Jackson St, New York City, NY 10001"
197662,AAA Batteries (4-pack),2,2.99,06/12/21 10:26,"607 Madison St, Los Angeles, CA 90001"
197663,AA Batteries (4-pack),1,3.84,06/02/21 12:53,"136 Chestnut St, Los Angeles, CA 90001"
197664,USB-C Charging Cable,1,11.95,06/02/21 18:17,"779 Adams St, Atlanta, GA 30301"
197665,27in 4K Gaming Monitor,1,389.99,06/16/21 11:53,"226 Cedar St, Portland, OR 97035"
197666,Apple Airpods Headphones,1,150,06/26/21 08:05,"271 Elm St, Dallas, TX 75001"
197667,USB-C Charging Cable,1,11.95,06/21/21 16:45,"540 Dogwood St, New York City, NY 10001"
197668,AAA Batteries (4-pack),2,2.99,06/25/21 20:04,"304 Wilson St, San Francisco, CA 94016"
197669,Bose SoundSport Headphones,1,99.99,06/11/21 20:39,"685 8th St, Portland, OR 97035"
197670,34in Ultrawide Monitor,1,379.99,06/20/21 22:06,"537 Johnson St, Los Angeles, CA 90001"
197671,Google Phone,1,600,06/16/21 17:50,"735 13th St, Seattle, WA 98101"
197672,Bose SoundSport Headphones,1,99.99,06/17/21 09:29,"42 9th St, San Francisco, CA 94016"
197673,iPhone,1,700,06/20/21 19:29,"2 9th St, Dallas, TX 75001"
197674,Wired Headphones,3,11.99,06/18/21 17:30,"973 9th St, Los Angeles, CA 90001"
197675,USB-C Charging Cable,1,11.95,06/27/21 08:50,"630 Adams St, Los Angeles, CA 90001"
197676,Wired Headphones,1,11.99,06/23/21 11:44,"512 14th St, San Francisco, CA 94016"
197677,Macbook Pro Laptop,1,1700,06/01/21 14:35,"334 4th St, San Francisco, CA 94016"
197678,34in Ultrawide Monitor,1,379.99,06/12/21 20:03,"96 Johnson St, Portland, OR 97035"
