Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
304865,27in FHD Monitor,1,149.99,12/20/20 16:49,"255 Jackson St, Los Angeles, CA 90001"
304866,AA Batteries (4-pack),1,3.84,12/06/20 17:50,"157 Hill St, Atlanta, GA 30301"
304867,Bose SoundSport Headphones,1,99.99,12/01/20 19:52,"719 Willow St, San Francisco, CA 94016"
304868,USB-C Charging Cable,1,11.95,12/20/20 11:35,"370 Madison St, New York City, NY 10001"
304869,AAA Batteries (4-pack),2,2.99,12/27/20 12:56,"334 Ridge St, Seattle, WA 98101"
304870,AAA Batteries (4-pack),1,2.99,12/25/20 07:45,"321 7th St, Dallas, TX 75001"
304871,AA Batteries (4-pack),1,3.84,12/21/20 04:10,"472 8th St, San Francisco, CA 94016"
304872,Bose SoundSport Headphones,1,99.99,12/28/20 12:23,"888 Washington St, Seattle, WA 98101"
304873,34in Ultrawide Monitor,1,379.99,12/28/20 15:02,"610 9th St, San Francisco, CA 94016"
304874,27in FHD Monitor,1,149.99,12/27/20 22:56,"278 11th St, San Francisco, CA 94016"
304875,Flatscreen TV,1,300.0,12/25/20 17:35,"934 4th St, Boston, MA 02215"
304876,AAA Batteries (4-pack),5,2.99,12/22/20 14:08,"262 Cedar St, Los Angeles, CA 90001"
,,,,,
304877,Wired Headphones,1,11.99,12/28/20 13:29,"8 Spruce St, San Francisco, CA 94016"
304878,iPhone,1,700,12/06/20 21:01,"960 Washington St, Boston, MA 02215"
304879,Bose SoundSport Headphones,1,99.99,12/07/20 12:03,"418 Jackson St, Boston, MA 02215"
304880,27in FHD Monitor,1,149.99,12/16/20 11:13,"206 7th St, Dallas, TX 75001"
304881,AAA Batteries (4-pack),1,2.99,12/24/20 19:52,"866 Hickory St, San Francisco, CA 94016"
304882,AA Batteries (4-pack),1,3.84,12/28/20 15:17,"172 Madison St, New York City, NY 10001"
304883,AAA Batteries (4-pack),2,2.99,12/24/20 20:10,"998 River St, New York City, NY 10001"
304884,Wired Headphones,1,11.99,12/30/20 19:54,"309 Adams St, San Francisco, CA 94016"
304885,USB-C Charging Cable,1,11.95,12/11/20 12:59,"311 11th St, Boston, MA 02215"
304886,Bose SoundSport Headphones,1,99.99,12/10/20 09:58,"763 Jackson St, Boston, MA 02215"
304887,AA Batteries (4-pack),1,3.84,12/12/20 09:27,"52 Forest St, San Francisco, CA 94016"
304888,iPhone,1,700,12/31/20 11:27,"632 West St, New York City, NY 10001"
304889,Wired Headphones,1,11.99,12/11/20 17:13,"961 Walnut St, New York City, NY 10001"
304890,AA Batteries (4-pack),1,3.84,12/18/20 10:11,"935 Church St, Atlanta, GA 30301"
304891,AAA Batteries (4-pack),1,2.99,12/31/20 21:46,"932 11th St, Portland, OR 97035"
304892,Apple Airpods Headphones,1,150,12/20/20 19:25,"387 Dogwood St, Los Angeles, CA 90001"
304893,Bose SoundSport Headphones,1,99.99,12/05/20 20:40,"135 Lakeview St, Seattle, WA 98101"
304894,AA Batteries (4-pack),1,3.84,12/30/20 18:06,"776 South St, Seattle, WA 98101"
304895,27in 4K Gaming Monitor,1,389.99,12/28/20 17:55,"730 West St, San Francisco, CA 94016"
304896,Google Phone,1,600,12/21/20 10:13,"227 Main St, Los Angeles, CA 90001"
304897,Wired Headphones,1,11.99,12/27/20 21:51,"41 1st St, Dallas, TX 75001"
304898,USB-C Charging Cable,3,11.95,12/17/20 06:07,"3 13th St, Boston, MA 02215"
304898,Wired Headphones,1,11.99,12/17/20 06:07,"3 13th St, Boston, MA 02215"
304899,Macbook Pro Laptop,1,1700,12/03/20 15:18,"758 Johnson St, New York City, NY 10001"
304900,AA Batteries (4-pack),2,3.84,12/18/20 10:55,"787 Madison St, Dallas, TX 75001"
304901,iPhone,1,700,12/23/20 10:38,"933 Johnson St, Atlanta, GA 30301"
304902,USB-C Charging Cable,1,11.95,12/05/20 10:43,"321 14th St, Los Angeles, CA 90001"
304903,Bose SoundSport Headphones,1,99.99,12/13/20 14:24,"43 Dogwood St, Boston, MA 02215"
304904,27in 4K Gaming Monitor,1,389.99,12/04/20 14:50,"800 Lakeview St, Los Angeles, CA 90001"
304905,Apple Airpods Headphones,1,150,12/22/20 14:30,"283 8th St, San Francisco, CA 94016"
304906,LG Dryer,1,600.0,12/05/20 18:04,"593 Lake St, Atlanta, GA 30301"
304907,Wired Headphones,1,11.99,12/28/20 19:18,"379 Church St, Los Angeles, CA 90001"
304908,AA Batteries (4-pack),1,3.84,12/28/20 21:40,"417 Willow St, New York City, NY 10001"
304909,27in 4K Gaming Monitor,1,389.99,12/28/20 16:07,"102 South St, New York City, NY 10001"
304910,34in Ultrawide Monitor,1,379.99,12/02/20 00:27,"235 Johnson St, Seattle, WA 98101"
304911,AAA Batteries (4-pack),1,2.99,12/23/20 16:56,"642 South St, Los Angeles, CA 90001"
304911,AA Batteries (4-pack),1,3.84,12/23/20 16:56,"642 South St, Los Angeles, CA 90001"
304912,Lightning Charging Cable,1,14.95,12/28/20 16:28,"882 Dogwood St, New York City, NY 10001"
304913,AAA Batteries (4-pack),1,2.99,12/16/20 06:53,"289 North St, Los Angeles, CA 90001"
304914,Apple Airpods Headphones,1,150,12/16/20 13:52,"163 Spruce St, Portland, OR 97035"
304915,27in FHD Monitor,1,149.99,12/07/20 11:49,"18 Washington St, New York City, NY 10001"
304916,Wired Headphones,1,11.99,12/31/20 18:55,"932 Elm St, San Francisco, CA 94016"
304917,AAA Batteries (4-pack),3,2.99,12/22/20 18:47,"638 Meadow St, New York City, NY 10001"
304918,Bose SoundSport Headphones,1,99.99,12/23/20 10:09,"185 Elm St, Atlanta, GA 30301"
304919,LG Washing Machine,1,600.0,12/28/20 04:55,"770 7th St, San Francisco, CA 94016"
304920,AAA Batteries (4-pack),1,2.99,12/23/20 13:33,"744 Elm St, Los Angeles, CA 90001"
304921,AAA Batteries (4-pack),1,2.99,12/11/20 18:14,"493 North St, Los Angeles, CA 90001"
304922,27in 4K Gaming Monitor,1,389.99,12/25/20 00:52,"297 Cedar St, Los Angeles, CA 90001"
304923,iPhone,1,700,12/14/20 13:08,"508 10th St, New York City, NY 10001"
304923,Lightning Charging Cable,1,14.95,12/14/20 13:08,"508 10th St, New York City, NY 10001"
304924,AA Batteries (4-pack),1,3.84,12/14/20 19:36,"30 Hill St, San Francisco, CA 94016"
304925,27in FHD Monitor,1,149.99,12/05/20 19:58,"769 10th St, New York City, NY 10001"
304926,Wired Headphones,1,11.99,12/14/20 17:50,"727 Cherry St, San Francisco, CA 94016"
304927,Lightning Charging Cable,1,14.95,12/03/20 16:43,"584 Willow St, Dallas, TX 75001"
304928,AA Batteries (4-pack),2,3.84,12/07/20 22:16,"45 Dogwood St, Austin, TX 73301"
304929,Lightning Charging Cable,2,14.95,12/17/20 11:13,"980 Chestnut St, Austin, TX 73301"
304930,Wired Headphones,1,11.99,12/12/20 07:32,"525 Dogwood St, San Francisco, CA 94016"
304931,iPhone,1,700,12/05/20 08:49,"816 Adams St, Dallas, TX 75001"
304931,Lightning Charging Cable,1,14.95,12/05/20 08:49,"816 Adams St, Dallas, TX 75001"
304932,Lightning Charging Cable,1,14.95,12/16/20 20:40,"702 Lakeview St, Dallas, TX 75001"
304933,Apple Airpods Headphones,1,150,12/30/20 10:40,"296 Pine St, Los Angeles, CA 90001"
304934,USB-C Charging Cable,1,11.95,12/08/20 09:06,"2 Cedar St, Los Angeles, CA 90001"
304935,USB-C Charging Cable,1,11.95,12/05/20 11:36,"632 South St, Dallas, TX 75001"
304936,Google Phone,1,600,12/30/20 22:26,"284 Highland St, Boston, MA 02215"
304937,AA Batteries (4-pack),1,3.84,12/17/20 12:03,"292 Maple St, San Francisco, CA 94016"
304938,Wired Headphones,1,11.99,12/31/20 18:47,"960 1st St, Seattle, WA 98101"
304939,Wired Headphones,1,11.99,12/28/20 15:42,"789 Walnut St, Seattle, WA 98101"
304940,Lightning Charging Cable,2,14.95,12/12/20 22:42,"240 Pine St, Los Angeles, CA 90001"
304941,Lightning Charging Cable,1,14.95,12/01/20 11:28,"911 Pine St, Portland, OR 97035"
304942,Lightning Charging Cable,2,14.95,12/26/20 12:13,"774 Pine St, Portland, OR 97035"
304943,Apple Airpods Headphones,1,150,12/14/20 08:58,"922 Willow St, Austin, TX 73301"
304944,AA Batteries (4-pack),1,3.84,12/03/20 12:23,"17 10th St, New York City, NY 10001"
304945,Vareebadd Phone,1,400,12/26/20 23:31,"49 Highland St, Los Angeles, CA 90001"
304946,USB-C Charging Cable,1,11.95,12/02/20 17:29,"399 Cedar St, Portland, OR 97035"
304947,USB-C Charging Cable,1,11.95,12/13/20 20:49,"775 Lincoln St, Los Angeles, CA 90001"
304948,AA Batteries (4-pack),1,3.84,12/28/20 14:26,"149 Highland St, New York City, NY 10001"
304949,AAA Batteries (4-pack),1,2.99,12/04/20 21:13,"463 Cherry St, Boston, MA 02215"
304950,27in 4K Gaming Monitor,1,389.99,12/26/20 14:28,"574 Lakeview St, Los Angeles, CA 90001"
304951,Apple Airpods Headphones,1,150,12/05/20 17:30,"515 Chestnut St, New York City, NY 10001"
304952,USB-C Charging Cable,1,11.95,12/24/20 08:57,"582 North St, San Francisco, CA 94016"
304953,Wired Headphones,1,11.99,12/28/20 10:51,"951 6th St, Boston, MA 02215"
304954,iPhone,1,700,12/12/20 16:38,"714 Wilson St, New York City, NY 10001"
304955,Lightning Charging Cable,1,14.95,12/18/20 22:23,"860 Church St, Austin, TX 73301"
304956,Wired Headphones,1,11.99,12/21/20 10:33,"517 Cedar St, San Francisco, CA 94016"
304957,27in FHD Monitor,1,149.99,12/06/20 12:53,"668 Forest St, Dallas, TX 75001"
304958,Lightning Charging Cable,1,14.95,12/16/20 15:08,"26 North St, Boston, MA 02215"
304959,USB-C Charging Cable,1,11.95,12/18/20 09:57,"472 Forest St, Atlanta, GA 30301"
304960,Google Phone,1,600,12/19/20 20:23,"870 West St, San Francisco, CA 94016"
