Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
208500,AAA Batteries (4-pack),2,2.99,07/03/21 14:01,"811 12th St, San Francisco, CA 94016"
208501,USB-C Charging Cable,1,11.95,07/08/21 14:17,"656 8th St, San Francisco, CA 94016"
208502,AA Batteries (4-pack),1,3.84,07/07/21 16:56,"624 North St, Dallas, TX 75001"
208503,USB-C Charging Cable,1,11.95,07/30/21 18:57,"992 Forest St, Portland, OR 97035"
208504,USB-C Charging Cable,1,11.95,07/13/21 08:00,"551 5th St, Atlanta, GA 30301"
208505,34in Ultrawide Monitor,1,379.99,07/30/21 18:36,"984 4th St, New York City, NY 10001"
208506,USB-C Charging Cable,1,11.95,07/23/21 17:59,"784 12th St, Boston, MA 02215"
208507,AAA Batteries (4-pack),1,2.99,07/12/21 09:18,"182 Johnson St, Boston, MA 02215"
208508,Bose SoundSport Headphones,1,99.99,07/11/21 10:44,"149 9th St, Boston, MA 02215"
208509,27in FHD Monitor,1,149.99,07/17/21 05:53,"314 Hickory St, Boston, MA 02215"
208510,USB-C Charging Cable,1,11.95,07/05/21 19:25,"680 Spruce St, Atlanta, GA 30301"
208511,27in FHD Monitor,1,149.99,07/27/21 23:04,"913 Spruce St, Los Angeles, CA 90001"
208512,Lightning Charging Cable,1,14.95,07/06/21 10:05,"697 Chestnut St, San Francisco, CA 94016"
208513,Vareebadd Phone,1,400.0,07/15/21 11:58,"677 Pine St, San Francisco, CA 94016"
208514,34in Ultrawide Monitor,1,379.99,07/10/21 09:42,"388 Lakeview St, San Francisco, CA 94016"
208515,Apple Airpods Headphones,1,150.0,07/04/21 19:57,"719 Madison St, Austin, TX 73301"
208516,USB-C Charging Cable,1,11.95,07/19/21 13:16,"994 Hickory St, San Francisco, CA 94016"
208517,27in 4K Gaming Monitor,1,389.99,07/27/21 23:13,"501 Chestnut St, Boston, MA 02215"
208518,USB-C Charging Cable,1,11.95,07/10/21 14:14,"742 Lake St, Los Angeles, CA 90001"
208519,34in Ultrawide Monitor,1,379.99,07/22/21 15:00,"995 Washington St, Los Angeles, CA 90001"
208520,AA Batteries (4-pack),1,3.84,07/09/21 12:58,"332 North St, Los Angeles, CA 90001"
