Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
234884,AAA Batteries (4-pack),1,2.99,09/12/20 21:18,"25 11th St, New York City, NY 10001"
234885,AA Batteries (4-pack),1,3.84,09/12/20 22:43,"435 Hill St, Boston, MA 02215"
234886,Apple Airpods Headphones,1,150.0,09/28/20 18:26,"768 West St, San Francisco, CA 94016"
234887,Bose SoundSport Headphones,1,99.99,09/14/20 18:53,"368 Chestnut St, San Francisco, CA 94016"
234888,USB-C Charging Cable,1,11.95,09/13/20 15:03,"653 13th St, New York City, NY 10001"
234889,USB-C Charging Cable,1,11.95,09/18/20 15:41,"100 2nd St, Atlanta, GA 30301"
234890,AA Batteries (4-pack),4,3.84,09/22/20 13:40,"27 2nd St, Boston, MA 02215"
234891,Bose SoundSport Headphones,1,99.99,09/07/20 21:02,"560 Meadow St, New York City, NY 10001"
234892,Vareebadd Phone,1,400.0,09/19/20 23:46,"366 Jefferson St, Boston, MA 02215"
234893,Wired Headphones,1,11.99,09/14/20 20:34,"587 Center St, New York City, NY 10001"
234894,iPhone,1,700.0,09/17/20 08:58,"979 10th St, San Francisco, CA 94016"
234895,Apple Airpods Headphones,1,150.0,09/06/20 15:34,"481 South St, Dallas, TX 75001"
234896,AA Batteries (4-pack),1,3.84,09/06/20 15:21,"350 North St, Los Angeles, CA 90001"
234897,Apple Airpods Headphones,1,150.0,09/20/20 01:27,"972 Highland St, San Francisco, CA 94016"
234898,USB-C Charging Cable,1,11.95,09/19/20 18:50,"493 7th St, Austin, TX 73301"
234899,AA Batteries (4-pack),1,3.84,09/12/20 18:42,"424 Church St, San Francisco, CA 94016"
234900,Macbook Pro Laptop,1,1700.0,09/10/20 12:37,"414 10th St, Los Angeles, CA 90001"
234901,Wired Headphones,1,11.99,09/18/20 14:57,"881 7th St, Boston, MA 02215"
234902,Vareebadd Phone,1,400.0,09/16/20 07:26,"331 Maple St, Los Angeles, CA 90001"
234902,USB-C Charging Cable,1,11.95,09/16/20 07:26,"331 Maple St, Los Angeles, CA 90001"
234903,Bose SoundSport Headphones,1,99.99,09/02/20 20:48,"800 9th St, Austin, TX 73301"
234904,AA Batteries (4-pack),1,3.84,09/27/20 08:40,"546 Cherry St, Atlanta, GA 30301"
234905,iPhone,1,700.0,09/24/20 21:02,"657 Church St, Austin, TX 73301"
234906,USB-C Charging Cable,1,11.95,09/11/20 16:21,"358 Spruce St, Seattle, WA 98101"
234907,Bose SoundSport Headphones,1,99.99,09/27/20 17:40,"267 Church St, Atlanta, GA 30301"
234908,AA Batteries (4-pack),2,3.84,09/22/20 09:50,"412 Pine St, Atlanta, GA 30301"
234909,iPhone,1,700.0,09/02/20 08:34,"218 Sunset St, Boston, MA 02215"
234910,Bose SoundSport Headphones,1,99.99,09/20/20 08:05,"689 Washington St, Portland, OR 97035"
234911,iPhone,1,700.0,09/12/20 18:35,"954 Cherry St, Portland, ME 04101"
234912,Lightning Charging Cable,1,14.95,09/28/20 20:06,"309 South St, New York City, NY 10001"
234913,Wired Headphones,1,11.99,09/22/20 20:46,"943 Pine St, San Francisco, CA 94016"
234914,AAA Batteries (4-pack),1,2.99,09/19/20 13:53,"940 Sunset St, San Francisco, CA 94016"
234915,ThinkPad Laptop,1,999.99,09/08/20 10:07,"819 Lincoln St, Boston, MA 02215"
234916,27in 4K Gaming Monitor,1,389.99,09/14/20 14:40,"968 Elm St, San Francisco, CA 94016"
234917,AA Batteries (4-pack),1,3.84,09/18/20 20:58,"949 Walnut St, Seattle, WA 98101"
234918,27in FHD Monitor,1,149.99,09/19/20 16:56,"33 Maple St, Seattle, WA 98101"
234919,Wired Headphones,1,11.99,09/13/20 16:31,"937 Park St, Atlanta, GA 30301"
234920,AA Batteries (4-pack),1,3.84,09/04/20 21:53,"591 Park St, New York City, NY 10001"
234921,AA Batteries (4-pack),1,3.84,09/28/20 07:40,"502 Adams St, Los Angeles, CA 90001"
234922,Apple Airpods Headphones,1,150.0,09/23/20 08:00,"283 Hickory St, San Francisco, CA 94016"
234923,Wired Headphones,1,11.99,09/21/20 21:10,"964 Hill St, New York City, NY 10001"
234924,Apple Airpods Headphones,1,150.0,09/09/20 20:53,"542 Wilson St, New York City, NY 10001"
234925,Bose SoundSport Headphones,2,99.99,09/05/20 17:44,"29 Lakeview St, Portland, OR 97035"
234926,Lightning Charging Cable,1,14.95,09/13/20 09:34,"57 10th St, Boston, MA 02215"
234927,AA Batteries (4-pack),2,3.84,09/11/20 13:48,"65 Elm St, Portland, ME 04101"
234928,Lightning Charging Cable,1,14.95,09/10/20 19:24,"928 Lake St, Dallas, TX 75001"
234929,Apple Airpods Headphones,1,150.0,09/17/20 13:42,"298 West St, New York City, NY 10001"
234930,Apple Airpods Headphones,1,150.0,09/05/20 23:51,"152 9th St, Los Angeles, CA 90001"
234931,Wired Headphones,2,11.99,09/24/20 17:20,"612 Lakeview St, Los Angeles, CA 90001"
234932,iPhone,1,700.0,09/01/20 17:22,"797 Spruce St, New York City, NY 10001"
