Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
141234,AAA Batteries (4-pack),1,2.99,01/13/20 22:43,"438 Lakeview St, Portland, OR 97035"
141235,27in FHD Monitor,1,149.99,01/13/20 12:30,"146 Jefferson St, Los Angeles, CA 90001"
141236,USB-C Charging Cable,2,11.95,01/31/20 11:06,"711 Meadow St, New York City, NY 10001"
141237,Lightning Charging Cable,1,14.95,01/21/20 10:45,"779 Maple St, Seattle, WA 98101"
141238,AA Batteries (4-pack),1,3.84,01/07/20 16:26,"823 Meadow St, San Francisco, CA 94016"
141239,Lightning Charging Cable,1,14.95,01/04/20 14:58,"955 Washington St, San Francisco, CA 94016"
141240,AA Batteries (4-pack),4,3.84,01/05/20 08:31,"958 Adams St, San Francisco, CA 94016"
141241,Apple Airpods Headphones,1,150.0,01/16/20 16:24,"889 9th St, Boston, MA 02215"
141242,AA Batteries (4-pack),1,3.84,01/15/20 12:43,"715 14th St, Seattle, WA 98101"
141243,iPhone,1,700.0,01/08/20 14:45,"426 12th St, New York City, NY 10001"
141243,Apple Airpods Headphones,1,150.0,01/08/20 14:45,"426 12th St, New York City, NY 10001"
141244,Lightning Charging Cable,1,14.95,01/28/20 22:11,"299 9th St, Atlanta, GA 30301"
141245,Lightning Charging Cable,1,14.95,01/08/20 20:46,"654 Dogwood St, Los Angeles, CA 90001"
141246,27in 4K Gaming Monitor,1,389.99,01/31/20 18:11,"534 Maple St, Atlanta, GA 30301"
141247,USB-C Charging Cable,1,11.95,01/23/20 21:14,"496 2nd St, Seattle, WA 98101"
141248,Apple Airpods Headphones,1,150.0,01/28/20 17:07,"607 Chestnut St, Seattle, WA 98101"
141249,USB-C Charging Cable,1,11.95,01/09/20 12:42,"544 12th St, Seattle, WA 98101"
141250,USB-C Charging Cable,1,11.95,01/24/20 20:38,"429 Center St, Dallas, TX 75001"
141251,AA Batteries (4-pack),1,3.84,01/10/20 13:00,"93 South St, Los Angeles, CA 90001"
141251,Bose SoundSport Headphones,1,99.99,01/10/20 13:00,"93 South St, Los Angeles, CA 90001"
141252,iPhone,1,700.0,01/08/20 15:04,"529 Highland St, San Francisco, CA 94016"
141252,Lightning Charging Cable,1,14.95,01/08/20 15:04,"529 Highland St, San Francisco, CA 94016"
141253,Lightning Charging Cable,1,14.95,01/09/20 16:02,"764 Center St, Boston, MA 02215"
141254,Apple Airpods Headphones,1,150.0,01/22/20 05:02,"682 River St, Seattle, WA 98101"
141255,Wired Headphones,1,11.99,01/10/20 16:33,"279 Park St, San Francisco, CA 94016"
141256,Apple Airpods Headphones,1,150.0,01/09/20 11:34,"373 Lake St, San Francisco, CA 94016"
141257,Lightning Charging Cable,1,14.95,01/01/20 10:30,"486 13th St, Boston, MA 02215"
141258,Lightning Charging Cable,1,14.95,01/27/20 21:03,"971 1st St, New York City, NY 10001"
141259,Lightning Charging Cable,1,14.95,01/29/20 19:44,"458 Spruce St, Boston, MA 02215"
141260,Apple Airpods Headphones,1,150.0,01/23/20 23:38,"886 14th St, Boston, MA 02215"
141261,Wired Headphones,1,11.99,01/16/20 11:03,"263 Main St, San Francisco, CA 94016"
141262,Bose SoundSport Headphones,1,99.99,01/18/20 14:39,"169 12th St, Los Angeles, CA 90001"
141263,Wired Headphones,1,11.99,01/20/20 20:49,"43 14th St, Los Angeles, CA 90001"
141264,USB-C Charging Cable,2,11.95,01/07/20 03:50,"407 1st St, Boston, MA 02215"
141265,iPhone,1,700.0,01/21/20 07:29,"242 Madison St, Dallas, TX 75001"
141266,Apple Airpods Headphones,1,150.0,01/09/20 21:29,"188 Chestnut St, Atlanta, GA 30301"
141267,USB-C Charging Cable,1,11.95,01/07/20 02:57,"933 14th St, Austin, TX 73301"
141268,Lightning Charging Cable,1,14.95,01/04/20 16:12,"823 Center St, Portland, ME 04101"
141269,Google Phone,1,600.0,01/21/20 10:06,"448 Ridge St, Portland, OR 97035"
141270,20in Monitor,1,109.99,01/02/20 10:43,"531 Lake St, Los Angeles, CA 90001"
141271,Lightning Charging Cable,1,14.95,01/23/20 11:50,"879 River St, Los Angeles, CA 90001"
141271,AAA Batteries (4-pack),1,2.99,01/23/20 11:50,"879 River St, Los Angeles, CA 90001"
141272,Wired Headphones,1,11.99,01/25/20 17:22,"288 Wilson St, Los Angeles, CA 90001"
141273,Apple Airpods Headphones,1,150.0,01/16/20 15:25,"300 Willow St, San Francisco, CA 94016"
141274,Bose SoundSport Headphones,1,99.99,01/02/20 19:25,"953 Madison St, Los Angeles, CA 90001"
141274,ThinkPad Laptop,1,999.99,01/02/20 19:25,"953 Madison St, Los Angeles, CA 90001"
141275,Lightning Charging Cable,1,14.95,01/30/20 16:58,"507 Cherry St, San Francisco, CA 94016"
141276,Wired Headphones,1,11.99,01/02/20 11:00,"807 Walnut St, Dallas, TX 75001"
141277,Macbook Pro Laptop,1,1700.0,01/01/20 14:34,"120 Ridge St, New York City, NY 10001"
141278,AAA Batteries (4-pack),1,2.99,01/29/20 18:58,"18 Jefferson St, New York City, NY 10001"
141279,USB-C Charging Cable,1,11.95,01/05/20 07:48,"10 North St, Boston, MA 02215"
141280,Google Phone,1,600.0,01/25/20 10:42,"663 Hickory St, Atlanta, GA 30301"
141281,AA Batteries (4-pack),1,3.84,01/27/20 00:26,"935 9th St, Portland, OR 97035"
141282,Apple Airpods Headphones,1,150.0,01/10/20 14:36,"674 12th St, San Francisco, CA 94016"
141283,USB-C Charging Cable,1,11.95,01/22/20 12:25,"444 5th St, Atlanta, GA 30301"
141284,Lightning Charging Cable,1,14.95,01/03/20 08:21,"677 10th St, San Francisco, CA 94016"
141285,Wired Headphones,1,11.99,01/22/20 01:15,"618 Jackson St, Austin, TX 73301"
141286,ThinkPad Laptop,1,999.99,01/10/20 12:14,"693 Lincoln St, Boston, MA 02215"
141287,AA Batteries (4-pack),2,3.84,01/10/20 14:02,"335 6th St, Los Angeles, CA 90001"
141288,27in 4K Gaming Monitor,1,389.99,01/13/20 06:17,"587 Main St, Atlanta, GA 30301"
141289,AAA Batteries (4-pack),2,2.99,01/17/20 22:40,"240 Ridge St, Los Angeles, CA 90001"
141290,Macbook Pro Laptop,1,1700.0,01/16/20 21:01,"796 1st St, San Francisco, CA 94016"
141291,27in 4K Gaming Monitor,1,389.99,01/22/20 17:47,"190 Lake St, New York City, NY 10001"
141292,34in Ultrawide Monitor,1,379.99,01/09/20 02:51,"397 River St, Austin, TX 73301"
141293,AAA Batteries (4-pack),1,2.99,01/29/20 16:23,"469 5th St, Portland, OR 97035"
141294,AAA Batteries (4-pack),1,2.99,01/31/20 15:49,"655 Highland St, Boston, MA 02215"
141295,AA Batteries (4-pack),1,3.84,01/01/20 17:02,"275 4th St, San Francisco, CA 94016"
141296,27in 4K Gaming Monitor,1,389.99,01/03/20 08:41,"560 5th St, San Francisco, CA 94016"
141297,Wired Headphones,1,11.99,01/10/20 15:35,"382 8th St, Austin, TX 73301"
