Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
170872,27in 4K Gaming Monitor,1,389.99,04/19/21 13:15,"930 Lincoln St, Los Angeles, CA 90001"
170873,Google Phone,1,600.0,04/18/21 14:03,"204 Sunset St, San Francisco, CA 94016"
170874,Bose SoundSport Headphones,1,99.99,04/24/21 10:01,"57 Center St, San Francisco, CA 94016"
170875,AAA Batteries (4-pack),1,2.99,04/05/21 17:55,"622 Center St, San Francisco, CA 94016"
170876,Wired Headphones,1,11.99,04/17/21 07:59,"663 Cherry St, Portland, ME 04101"
170876,20in Monitor,1,109.99,04/17/21 07:59,"663 Cherry St, Portland, ME 04101"
170877,USB-C Charging Cable,1,11.95,04/23/21 16:08,"632 2nd St, Boston, MA 02215"
170878,Apple Airpods Headphones,1,150.0,04/16/21 22:50,"490 9th St, Boston, MA 02215"
170879,USB-C Charging Cable,1,11.95,04/27/21 16:00,"131 Hill St, New York City, NY 10001"
170880,20in Monitor,1,109.99,04/05/21 16:26,"28 4th St, Seattle, WA 98101"
170881,Bose SoundSport Headphones,1,99.99,04/18/21 08:55,"868 13th St, New York City, NY 10001"
170882,Apple Airpods Headphones,1,150.0,04/14/21 18:57,"666 Forest St, Los Angeles, CA 90001"
170883,Bose SoundSport Headphones,1,99.99,04/27/21 23:36,"863 4th St, Dallas, TX 75001"
170884,USB-C Charging Cable,1,11.95,04/23/21 19:54,"582 Cherry St, New York City, NY 10001"
170885,20in Monitor,1,109.99,04/15/21 17:00,"453 West St, San Francisco, CA 94016"
170886,AA Batteries (4-pack),1,3.84,04/22/21 19:58,"523 4th St, New York City, NY 10001"
170887,27in 4K Gaming Monitor,1,389.99,04/24/21 07:20,"986 Center St, Los Angeles, CA 90001"
170888,Wired Headphones,3,11.99,04/26/21 18:57,"930 Sunset St, Atlanta, GA 30301"
170889,AA Batteries (4-pack),1,3.84,04/29/21 09:30,"761 12th St, San Francisco, CA 94016"
170890,27in FHD Monitor,1,149.99,04/28/21 17:38,"635 Meadow St, New York City, NY 10001"
170891,Macbook Pro Laptop,1,1700.0,04/30/21 09:50,"432 1st St, Atlanta, GA 30301"
170892,Vareebadd Phone,1,400.0,04/29/21 12:03,"852 Cedar St, Los Angeles, CA 90001"
170893,AAA Batteries (4-pack),2,2.99,04/23/21 15:30,"630 Cherry St, San Francisco, CA 94016"
170894,Macbook Pro Laptop,1,1700.0,04/03/21 07:07,"629 Willow St, San Francisco, CA 94016"
170895,Flatscreen TV,1,300.0,04/21/21 21:30,"247 River St, New York City, NY 10001"
170896,AAA Batteries (4-pack),2,2.99,04/06/21 07:39,"109 South St, San Francisco, CA 94016"
170897,USB-C Charging Cable,2,11.95,04/26/21 00:15,"811 Johnson St, San Francisco, CA 94016"
170898,USB-C Charging Cable,1,11.95,04/11/21 22:32,"400 Cedar St, San Francisco, CA 94016"
170899,27in FHD Monitor,1,149.99,04/29/21 11:40,"638 14th St, Los Angeles, CA 90001"
170900,USB-C Charging Cable,1,11.95,04/07/21 09:41,"14 Johnson St, Atlanta, GA 30301"
170901,Google Phone,1,600.0,04/05/21 09:43,"701 Cherry St, San Francisco, CA 94016"
170902,Wired Headphones,1,11.99,04/27/21 20:45,"509 Hickory St, San Francisco, CA 94016"
170902,Lightning Charging Cable,1,14.95,04/27/21 20:45,"509 Hickory St, San Francisco, CA 94016"
